X,Y,OBJECTID,BusinessName,Address,Suite,City,State,Zip,PhoneNumber,BusinessType,OwnerName,LocationX,LocationY
3681591.96847221,530676.66382806,1458363,DAISY DUKES,121 CHARTRES ST,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"RICHFAMILY, LLC",3681591.96853,530676.663554
3680697.65858105,530721.47115314,1458364,DAISY DUKES,123 CARONDELET ST,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),ARICI DD LLC,3680697.65845,530721.470978
3678691.81679222,530187.70942539,1458365,DAISY DUKES CAFE,308 SAINT CHARLES AVE,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),DD CAFE LLC,3678691.8167,530187.70942
3679737.14475405,529530.384296477,1458366,DAISY MAE'S,920 POYDRAS ST,,NEW ORLEANS,LA,70112,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"DD POYDRAS, LLC",3679737.14485,529530.384129
3682303.80891205,532566.748302475,1458367,DANTE PIZZA OF FRENCH QUARTER,730 ST PETER ST,,NEW ORLEANS,LA,70116,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),FOUAD ZETON,3682303.80885,532566.748228
3675153.65588956,519637.732821971,1458368,DAT DOG,3336 MAGAZINE ST,,NEW ORLEANS,LA,70115,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),DAT DOG ENTERPRISES LLC,3675153.65595,519637.732856
3668591.67262247,523884.837516725,1458369,DAT DOGS,5030 FRERET ST,,NEW ORLEANS,LA,70115,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),DAT DOGS ENTERPRISES LLC,3668591.67258,523884.837372
3684766.42636214,534534.020614639,1458370,DAT DOGS,601 FRENCHMEN ST,,NEW ORLEANS,LA,70116,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),DAT DOGS ENTERPRISES LLC,3684766.42652,534534.020357
3695117.25769456,521420.949399889,1458371,DAT'S CAJUN SEAFOOD,3020 GENERAL DE GAULLE DR,,NEW ORLEANS,LA,70114,504-362-8252,1104 - FISH & SEAFOOD MARKETS,"DAT'S CAJUN SEAFOOD, LLC",3695117.25763,521420.949497
3678906.30717689,529701.251408815,1458372,DAVE & BUSTER'S,1200 POYDRAS ST,UNIT: 601,NEW ORLEANS,LA,70113,972-813-1142,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"DAVE & BUSTER'S OF LOUISIANA, INC.",3678906.30728,529701.251393
3678837.56223564,522018.315331146,1458373,DEANIE'S ON MAGAZINE,2200 MAGAZINE ST,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),OLIVE CATERING SERVICE LLC,3678837.56206,522018.315386
3680922.06331597,531450.138330981,1458374,DEANIE'S SEAFOOD,841 IBERVILLE ST,,NEW ORLEANS,LA,70112,504-834-1225,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),CHIFICI ENTERPRISES INC,3680922.06331,531450.138563
3682049.38225555,530659.092997059,1458375,"DECATUR 20H9, LLC",209  DECATUR ST,,NEW ORLEANS,LA,70130,504-382-6803,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),20H9,3682049.38229,530659.09293
3682549.06465514,537253.571934059,1458376,DEES XQUISITE SEAFOOD,1401 ST BERNARD AVE,,NEW ORLEANS,LA,70116,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"DEES XQUISITE SEAFOOD, LLC",3682549.06466,537253.57204
3678691.81679222,530187.70942539,1458377,DEGAS HOUSE,2306 ESPLANADA AVE,,NEW ORLEANS,LA,70119,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"DEGAS HOUSE, LLC",3678691.8167,530187.70942
3681351.8787293,532037.492471233,1458378,DEJA VU,400 DAUPHINE ST,,NEW ORLEANS,LA,70112,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"CRESCENT CITY DEJA VU, L,L,C.",3681351.87874,532037.492419
3670494.58318672,518696.602158308,1458379,DEL FUEGO TAQUERIA,4518 MAGAZINE ST,,NEW ORLEANS,LA,70115,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),FDSQUARED LLC,3670494.58324,518696.602167
3679585.27596331,525973.033143476,1458380,DELMONICO RESTAURANT,1300 ST CHARLES AVE,,NEW ORLEANS,LA,70130,504-558-3944,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),EMERIL LLC,3679585.27592,525973.033149
3680579.83138889,528636.391333818,1458381,DESI VEGA'S STEAKHOUSE,628 ST CHARLES AVE,,NEW ORLEANS,LA,70130,504-523-7600,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),DESI VEGA LLC,3680579.83138,528636.391488
3682238.96291314,526702.681618556,1458382,DIAMOND STREET GRILL,923 S PETERS ST,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"JERRY FERTEL RESTAURANT, LLC",3682238.96284,526702.681662
3684418.23644172,533532.709953234,1458383,DIAN XIN RESTAURANT,1218 DECATUR ST,,NEW ORLEANS,LA,70116,516 382 8998,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),DIAN XIN LLC,3684418.23618,533532.710021
3681288.61999755,531040.201486811,1458384,DICKIE BRENNAN'S STEAK HOUSE,716 IBERVILLE ST,,NEW ORLEANS,LA,70130,504-521-8313,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),SEVEN SIXTEEN IBERVILLE LLC,3681288.61973,531040.201474
3698048.45819697,519795.892938733,1458385,DIMARTINO'S FAMOUS N O MUFFULETTAS,3900 GENERAL DE GAULLE DR,,NEW ORLEANS,LA,70114,504-367-0227,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"ITALIAN SPECIALTIES, INC",3698048.45827,519795.892856
3668216.57658789,549418.486252472,1458386,"DISTRICT DONUTS, SLIDES, BREW",527 HARRISON AVE,,NEW ORLEANS,LA,70115,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"TURNCHANGE, LLC",3668216.57652,549418.486355
3665890.58353648,518965.310610399,1458387,DISTRICT HAND PIE AND COFFEE BAR,5637 MAGAZINE ST,,NEW ORLEANS,LA,70115,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),TURNCHANGE LLC,3665890.58336,518965.310519
3678723.79704322,522034.642726317,1458388,DISTRICT: DONUTS. SLIDERS. BREW,2209 MAGAZINE ST,,NEW ORLEANS,LA,70130,504-875-9090,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),STEPHEN CALI AARON VOGEL CHRIS,3678723.79714,522034.642874
3670234.01415405,548932.527578726,1458389,DIXIE CHICKEN & RIBS,6264 ARGONNE BLVD,,NEW ORLEANS,LA,70124,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),DIXIE CHICKEN &  RIBS LLC,3670234.01422,548932.527507
3671265.14201306,538671.670147732,1458390,DO SON NOODLE HOUSE,135 N CARROLLTON AVE,,NEW ORLEANS,LA,70119,504-309-7286,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"DOSON, INC",3671265.14203,538671.669961
3680371.07885364,530940.837512314,1458391,DOMENICA,123 BARONNE ST,,NEW ORLEANS,LA,70112,504-648-6020,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"DOMENICA RESTAURANT, LLC",3680371.07893,530940.837378
3667619.20278263,517536.68059364,1458392,DOMILISE'S POBOY,5240 ANNUNCIATION ST,,NEW ORLEANS,LA,70115,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"DOMILISE'S POBOY, LLC",3667619.20282,517536.680694
3671411.6269563,538832.544497892,1458393,DOMINO'S PIZZA #5212,215 N CARROLLTON AVE,,NEW ORLEANS,LA,70119,504-488-6661,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),RPM PIZZA INC,3671411.62715,538832.544393
3714525.70280147,555170.522976726,1458394,DOMINO'S PIZZA #5223,10500 CHEF MENTEUR HWY,,NEW ORLEANS,LA,70126,504-240-6700,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"MUELLER, GLENN A.",3714525.70264,555170.523161
3696281.35838471,551868.817965984,1458395,DOMINO'S PIZZA #5224,3931 DOWNMAN RD,,NEW ORLEANS,LA,70126,504-246-3030,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),RPM PIZZA INC,3696281.35837,551868.817942
3680664.42833255,530636.065812141,1458396,DOMINO'S PIZZA #5225,135 CARONDELET ST,,NEW ORLEANS,LA,70130,504-525-3663,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),RPM PIZZA INC,3680664.42837,530636.065794
3681974.77216855,521826.331135064,1458397,DOMINO'S PIZZA #5235,1701 TCHOUPITOULAS ST,,NEW ORLEANS,LA,70130,504-523-4911,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),R P M PIZZA INC,3681974.77199,521826.331322
3687535.58224113,538530.191756144,1458398,DOMINOS PIZZA #5236,1620 FRANKLIN AVE,,NEW ORLEANS,LA,70117-7727,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),R P M PIZZA INC,3687535.58236,538530.191881
3716772.16156314,562687.909844816,1458399,DON VILLAVASO,5931 BULLARD AVE,,NEW ORLEANS,LA,70128,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),DON VILLAVASO LLC,3716772.1614,562687.909664
3680907.66767547,530296.154746562,1458400,DONA,201 ST CHARLES AVE,208,NEW ORLEANS,LA,70170,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),LA MEZCLA MEXICANA LLC,3680907.66773,530296.154625
3678147.65941598,536062.796428472,1458401,DOOKY CHASE RESTURANT,2301 ORLEANS AVE,,NEW ORLEANS,LA,70119,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),DOOKY CHASE INC,3678147.65941,536062.796423
3682761.39231446,532106.794169888,1458402,DORIS METROPOLITAN,620 CHARTRES ST,,NEW ORLEANS,LA,70116,BUS#:1-786-3420,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),DMNO LLC,3682761.39234,532106.794115
3679524.58087473,522839.833045065,1458403,DOWN THE HATCH,1921 SOPHIE WRIGHT PL,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),GIUSEPPE'S  BISTRO  LLC,3679524.58088,522839.832827
3667289.30121148,528026.216373056,1458404,DRAGON KING,6221 S CLAIBORNE AVE,STE:102,NEW ORLEANS,LA,70125,504-865-0222,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),DRAGON KING INC,3667289.30106,528026.216383
3684850.43406813,533880.224350065,1458405,DRAGON'S DEN,435 ESPLANADE AVE,,NEW ORLEANS,LA,70116,504-289-5648,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"435 ESPLANADE, LLC",3684850.43394,533880.224389
3685727.51860005,530329.269509733,1458406,DRY DOCK CAFE,133 DELARONDE ST,,NEW ORLEANS,LA,70114,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"DRY DOCK CAFE, LLC",3685727.51874,530329.269506
3685596.64418988,557999.040613651,1458407,EAST OF ITALY,6600 FRANKLIN AVE,A1,NEW ORLEANS,LA,70122,504-286-1022,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"CAFE ROMA LAKEFRONT, LLC",3685596.64431,557999.040667
3714350.47513355,565450.950578555,1458408,EAST SEAFOOD,7030 BULLARD AVE,D,NEW ORLEANS,LA,70128,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),EAST SEAFOOD LLC,3714350.47499,565450.950434
3678691.81679222,530187.70942539,1458409,EASY SEAFOOD,13243 CHEF MENTEUR HWY,A,NEW ORLEANS,LA,70129,504-254-3757,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),T & K PARTNERS INC,3678691.8167,530187.70942
3682278.78074689,534440.94337298,1458410,EFFERVESCENCE,1036 N RAMPART ST,,NEW ORLEANS,LA,70116,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),EFFERVESCENCE LLC,3682278.78056,534440.943557
3678691.81679222,530187.70942539,1458411,EL GATO NEGRO II,300 HARRISON AVE,,NEW ORLEANS,LA,70124,504-488-0107,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"EL GATO NEGRO II, LLC.",3678691.8167,530187.70942
3684503.40162572,533532.843811229,1458412,EL GATO NEGRO RESTAURANTE MEXICANO,81 FRENCH MARKET PL,,NEW ORLEANS,LA,70116,504-261-9845,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),CONTRERAS RESTAURANT GROUP LLC,3684503.40169,533532.843716
3675476.40721256,519768.99863556,1458413,EL PASO MEXICAN GRILL,3242 MAGAZINE ST,,NEW ORLEANS,LA,70115,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),EL PASO NOLA SCORP,3675476.40699,519768.998648
3670064.35701305,529084.248049647,1458414,EL PAVO REAL,4401 S BROAD ST,,NEW ORLEANS,LA,70125,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"BROADMOOR ZOCALO,LLC",3670064.357,529084.248
3678691.81679222,530187.70942539,1458415,EL RINCONCITO,216/218 N CARROLLTON AVE,,NEW ORLEANS,LA,70119,504-512-1993,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),LA FINCA HOME PLATE INN LLC,3678691.8167,530187.70942
3661839.50961764,528270.572511643,1458416,EL TACO LOCO LLC,1120 S CARROLLTON AVE,,NEW ORLEANS,LA,70118,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),EL TACO LOCO LLC,3661839.50963,528270.572416
3690039.22979289,533810.1135979,1458417,ELIZABETH'S RESTAURANT,601 GALLIER ST,,NEW ORLEANS,LA,70117,504-944-9272,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),PECK RESTAURANT GROUP LLC,3690039.22992,533810.113669
3670039.54505481,548995.858160734,1458418,ELLE-J'S LAKEVIEW,900 HARRISON AVE,,NEW ORLEANS,LA,70124,225-205-0205,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),STANIEL PROPERTIES LLC,3670039.5449,548995.858259
3686396.95230055,536373.205256477,1458419,EM TRAI SANDWICH COMPANY,2372 ST CLAUDE AVE,STE 130,NEW ORLEANS,LA,70117,504-858-6338,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"WHITE RICE, LLC",3686396.95228,536373.205191
3681778.39264005,527634.649898976,1458420,EMERIL'S,800 TCHOUPITOULAS ST,,NEW ORLEANS,LA,70130-3614,504-581-4703,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),L J E PARTNERSHIP,3681778.39247,527634.649919
3663382.02195255,526199.876193732,1458421,EMPANOLA,7321 FRERET ST,,NEW ORLEANS,LA,70118,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),EMPANOLA,3663382.02208,526199.87635
3680537.76848088,529481.680325642,1458422,EMPIRE STATE DELICATESSEN,701 POYDRAS ST,130,NEW ORLEANS,LA,70130,504-412-8521,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),EMPIRE STATE DELICATESSELLC,3680537.7684,529481.680385
3678691.81679222,530187.70942539,1458423,ENGLISH TURN CLUB HOLDING,1 CLUBHOUSE DR,,NEW ORLEANS,LA,70131,504-392-2200,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"ENGLISH TURN CLUB HOLDING, LLC",3678691.8167,530187.70942
3682267.25583555,528487.586185232,1458424,ERNEST CAFE,600 S PETERS ST,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"600 SOUTH PETERS STREET, LLC",3682267.25583,528487.586048
3681195.62871371,528501.59534356,1458425,ESPIRITU MEZCALERIA,520 CAPDEVIELLE ST,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"ESPIRITU MEZCALERIA,LLC",3681195.62863,528501.5952
3682182.9302168,530813.406992897,1458426,ESTRELLA,237 DECATUR ST,,NEW ORLEANS,LA,70116,504-416-6671,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"237 DECATUR,LLC",3682182.9302,530813.406914
3682377.63356756,531063.583001733,1458427,EVANGELINE,329 DECATUR ST,,NEW ORLEANS,LA,70130,985-778-8875,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"ACADIA RESTAURANT SERVICE, INC",3682377.63375,531063.582786
3685258.17308205,536426.5335619,1458428,FAIR GRINDS COFFEEHOUSE ON ST CLAUDE,2221 ST CLAUDE AVE,,NEW ORLEANS,LA,70117,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"ACORN GLOBAL ENTERPRISES,LLC",3685258.17301,536426.533703
3678544.05626097,541708.167027473,1458429,FAIRGROUNDS RACE COURSE,1751 GENTILLY BLVD,,NEW ORLEANS,LA,70119,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"CHURCHILL DOWNS LA A HORCO, LLC",3678544.05627,541708.166924
3670807.81582797,526013.956618056,1458430,FAMBIZZ,4235 S CLAIBORNE AVE,,NEW ORLEANS,LA,70125,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"FAMBIZZ,LLC",3670807.81582,526013.95635
3675106.12875363,533702.747014731,1458431,FARMACY,2540 BANKS ST,,NEW ORLEANS,LA,70119,504-628-0557,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),STRANGE BREW NOLA LLC,3675106.12859,533702.746885
3682412.47044013,532496.20743306,1458432,FAT BOY'S PIZZA,714 ST PETER ST,,NEW ORLEANS,LA,70116,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"FBP OF THE FRENCH QUARTER,LLC",3682412.47042,532496.207428
3671025.63724272,520786.53006506,1458433,FAT HARRY'S,4330 ST CHARLES AVE,,NEW ORLEANS,LA,70115-4742,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),FAT HARRY'S INC,3671025.63707,520786.529849
3680969.06322198,535499.700113729,1458434,FATMA COZY CORNER,1532 URSULINES AVE,,NEW ORLEANS,LA,70116,504-274-8460,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"RUTH'S COZY CORNER,LLC",3680969.06331,535499.700038
3684776.90370339,534376.138384476,1458435,FAVELA CHIC,525 FRENCHMEN ST,,NEW ORLEANS,LA,70116,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),FAVELA CHIC LLC,3684776.90357,534376.138501
3671824.91090664,539363.888907641,1458436,FELIPE'S TAQUERIA,411 N CARROLLTON AVE,STE:1,NEW ORLEANS,LA,70119,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),FELIPE'S LOUISIANA LLC,3671824.91086,539363.888906
3667336.54357105,528186.524123311,1458437,FELIPE'S TAQUERIA,6215 S MIRO ST,,NEW ORLEANS,LA,70125,504-866-1852,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),FELIPE'S LOUISIANA LLC,3667336.54343,528186.524032
3666808.79823548,556202.372947142,1458438,FELIX'S RESTAURANT  & OYSTER BAR,7400 LAKESHORE DR,,NEW ORLEANS,LA,70124,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"FELIX'S LAKEFRONT, LLC.",3666808.79802,556202.373082
3681212.88884981,531217.922259971,1458439,FELIX'S RESTAURANT & OYSTER BAR,739 IBERVILLE ST,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),739 IBERVILLE LLC,3681212.88879,531217.92205
3679946.17386355,530891.415038973,1458440,FIERY CRAB SEAFOOD RESTAURANT & BAR,925 COMMON ST,,NEW ORLEANS,LA,70112,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),FIERY CRAB 925 INC,3679946.17397,530891.414786
3682423.30342372,532561.710582897,1458441,FINNEGAN'S WAY,717 ST PETER ST,,NEW ORLEANS,LA,70116,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),FINNEGAN'S NOLA LLC,3682423.30344,532561.71066
3699291.65518564,519074.007899567,1458442,FIREHOUSE SUBS,4150 GENERAL DE GAULLE DR,,NEW ORLEANS,LA,70131,504-912-8966,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"SOUTHERN SUBS, LLC",3699291.65501,519074.007799
3681505.77245039,531820.29966414,1458443,FISHBOWLS SOLD HERE,806 CONTI ST,,NEW ORLEANS,LA,70112,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"SWEET THINGS OF LOUISIANA, INC",3681505.77237,531820.299587
3667919.16773389,534629.593586221,1458444,FIVE HAPPINESS RESTAURANT,3605 S CARROLLTON AVE,,NEW ORLEANS,LA,70118,504-482-3935,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),FIVE HAPPINESS INC,3667919.16775,534629.593478
3693932.47561531,559657.066825151,1458445,FIYA EAT'S,5750 HAYNE BLVD,,NEW ORLEANS,LA,70126,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),FIYA EAT'S SALOON LLC,3693932.47549,559657.066909
3684045.14007506,533193.343834057,1458446,FLAMBO BURGERS-BAR,1101 DECATUR ST,,NEW ORLEANS,LA,70116,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"FLAMBO BURGERS-BAR, LLC",3684045.14012,533193.34394
3681011.26425305,527338.701343894,1458447,FLAMINGO A GO GO,869 MAGAZINE ST,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"869 MAGAZINE, LLC.",3681011.26427,527338.701375
3681254.20799288,530504.096587896,1458448,FOGO DE CHAO,614 CANAL ST,STE:100,NEW ORLEANS,LA,70130,972-361-6233,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),FOGO DE CHAO CHURRASCARIA (NEW ORLEANS) LLC,3681254.20789,530504.096514
3681942.67413564,532323.070640221,1458449,FOUR POINTS BY SHERATON FRENCH QUARTER,541 BOURBON ST,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),SPRINGFIELD CORP,3681942.674,532323.070467
3668088.01418097,549427.430460304,1458450,FRANCESCA,515 HARRISON AVE,,NEW ORLEANS,LA,70124,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),"SCOTIESTEPH,LLC",3668088.01421,549427.430483
3683750.11277796,532810.150702804,1458451,FRANK'S RESTAURANT,933 DECATUR ST,,NEW ORLEANS,LA,70116,504-525-1602,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),SICILIAN FOODS LLC,3683750.11266,532810.15066
3665509.2076588,517346.392916471,1458452,FRANKIE & JOHNNY'S,321 ARABELLA ST,,NEW ORLEANS,LA,70115,504-243-1234,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"K & M PARTNERS 321 ARABELLA, LLC",3665509.20756,517346.392757
3680668.35614622,525575.029018223,1458453,FRENCH TRUCK COFFEE,1200 MAGAZINE ST,,NEW ORLEANS,LA,70130,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),FRENCH TRUCK LLC,3680668.35605,525575.029117
3681787.15082464,530928.926774979,1458454,FRENCH TRUCK COFFEE,217 CHARTRES ST,,NEW ORLEANS,LA,70130,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),GEOFFREY MEEKER,3681787.15061,530928.926722
3676480.76117496,520496.414831638,1458455,FRENCH TRUCK COFFEE,2917 MAGAZINE ST,,NEW ORLEANS,LA,70115,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"FRENCH TRUCK,LLC",3676480.7611,520496.414776
3672672.19497322,538898.461360812,1458456,FRENCH TRUCK COFFEE,420 N SCOTT ST,,NEW ORLEANS,LA,70119,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),FRENCH TRUCK COFFEE,3672672.19489,538898.46145
3670052.49056697,521844.109314725,1458457,FRENCH TRUCK COFFEE,4536 DRYADES ST,,NEW ORLEANS,LA,70115,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"FRENCH TRUCK,LLC",3670052.4905,521844.109242
3680812.92639513,529260.434705138,1458458,FRENCH TRUCK COFFEE,650 POYDRAS ST,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),FRENCH TRUCK LLC,3680812.92642,529260.434689
3684701.68075672,534443.961739644,1458459,FRENCHMAN PRALINE,542 FRENCHMEN ST,,NEW ORLEANS,LA,70116,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"FRENCHMAN PRALINE, LLC.",3684701.68066,534443.961733
3684702.21487638,534530.296540722,1458460,FRENCHMEN DELI,602 FRENCHMEN ST,,NEW ORLEANS,LA,70116,504-847-0623,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),FRENCHMEN DELI INC,3684702.21481,534530.296645
3662216.01772289,526297.239516065,1458461,FRESCO,7625 MAPLE ST,,NEW ORLEANS,LA,70118,504-466-0634,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),MAPLE RESTAURANT MGT LLC,3662216.01767,526297.239358
3663382.48979938,526310.724397227,1458462,FRESSENCE LLC,1011 LOWERLINE ST,,NEW ORLEANS,LA,70118,,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),FRESSENCE LLC,3663382.48967,526310.724414
3678691.81679222,530187.70942539,1458463,FREY SMOKED MEAT,4141 BIENVILLE ST,,NEW ORLEANS,LA,70119,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),FREY SMOKED MEAT,3678691.8167,530187.70942
3671819.63893555,537322.833278477,1458464,FULLBLAST BRUNCH,139 S CORTEZ ST,,NEW ORLEANS,LA,70119,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"CB HOSPITALITY,LLC",3671819.63911,537322.833224
3682459.54613338,528433.442592725,1458465,FULTON ALLEY,600 FULTON ST,,NEW ORLEANS,LA,70130,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),FULTON ALLEY LLC,3682459.54613,528433.442496
3682604.72038372,526606.404252067,1458466,FULTON PLACE RESTAURANT,901 CONVENTION CENTER BLVD,,NEW ORLEANS,LA,70130,504-566-1000,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"FULTON PLACE COFFEE SHOP, LLC",3682604.72034,526606.404158
3678691.81679222,530187.70942539,1458467,FUNKY DEALS ON DA AVENUE LLC,2131 ORLEANS AVENUE,,NEW ORLEANS,LA,70116,504-621-3334,2062 - LIMITED SVC RESTAURANTS(NO TABLE SVC),SPENCER SMITH,3678691.8167,530187.70942
3681277.20138521,531559.476366892,1458468,G W FINS,808 BIENVILLE ST,,NEW ORLEANS,LA,70112,5045813467,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),LFBP #1 LLC,3681277.20124,531559.476227
3678691.81679222,530187.70942539,1458469,G'S PIZZA,4840 BIENVILLE ST,,NEW ORLEANS,LA,70119,504-333-4833,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),GOOD MAYA LLC,3678691.8167,530187.70942
3679612.12105396,527553.411872476,1458470,G'S PIZZA CBD,833 HOWARD AVE,,NEW ORLEANS,LA,70113,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"G'S PIZZA CBD,LLC",3679612.12091,527553.411775
3677653.41827847,536434.795356393,1458471,GABRIELLE RESTAURANT,2441 ORLEANS AVE,,NEW ORLEANS,LA,70119,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),SAULNIER LLC,3677653.41826,536434.795335
3681194.16874288,531318.345615566,1458472,GALATOIRE'S RESTAURANT,209 BOURBON ST,,NEW ORLEANS,LA,70130,504-525-2021,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),NEW ORLEANS EQUITY LLC,3681194.16892,531318.345474
3688926.72840896,535974.695554808,1458473,GALAXIE,3060 ST CLAUDE AVE,,NEW ORLEANS,LA,70117,,1105 - FULL SVC RESTAURANTS (TABLE SERVICE),"GALAXIE RESTAURANT, LLC",3688926.72828,535974.695367
